0.0,-0.036538463,-11.609615
16.666666,0.0019230769,-11.672115
33.333332,0.040384617,-11.734615
50.0,0.06442308,-11.766346
66.666664,0.07884616,-11.777564
83.333336,0.094391026,-11.782051
100.0,0.114423074,-11.759615
116.666664,0.13445513,-11.73718
133.33333,0.14358975,-11.742308
150.0,0.15,-11.754327
166.66667,0.15416667,-11.765064
183.33333,0.15496795,-11.773878
200.0,0.15576923,-11.782692
216.66667,-1.1447115,-11.031891
233.33333,-2.4451923,-10.28109
250.0,-3.2692308,-9.76298
266.66666,-3.775641,-9.4
283.33334,-4.175641,-9.108013
300.0,-4.15,-9.1
316.66666,-4.124359,-9.091988
333.33334,-4.095513,-9.045513
350.0,-4.0658655,-8.989423
366.66666,-4.0483975,-8.9490385
383.33334,-4.0491986,-8.932212
400.0,-4.05,-8.915384
416.66666,-4.5692306,-8.569231
433.33334,-5.0884614,-8.223077
450.0,-5.3076925,-8.016346
466.66666,-5.326923,-7.902564
483.33334,-5.34391,-7.8190703
500.0,-5.351923,-7.856731
516.6667,-5.3599358,-7.894391
533.3333,-5.3679485,-7.9083333
550.0,-5.3759613,-7.916346
566.6667,-5.3810897,-7.907051
583.3333,-5.3818913,-7.8717947
600.0,-5.3826923,-7.8365383
616.6667,-5.3866987,-7.829327
633.3333,-5.390705,-7.8221154
650.0,-5.4096155,-7.8576922
666.6667,-5.4384613,-7.921795
683.3333,-5.45625,-7.967949
700.0,-5.4298077,-7.9423075
716.6667,-5.4033656,-7.9166665
733.3333,-5.4038463,-7.889744
750.0,-5.4110575,-7.8625
766.6667,-5.4102564,-7.8496795
783.3333,-5.3974357,-7.858494
800.0,-5.3846154,-7.8673077
816.6667,-5.400641,-7.8921475
833.3333,-5.4166665,-7.916987
850.0,-5.4134617,-7.921154
866.6667,-5.3974357,-7.9115386
883.3333,-5.3839746,-7.9003205
900.0,-5.3807693,-7.8826923
916.6667,-5.377564,-7.865064
933.3333,-5.3820515,-7.853205
950.0,-5.3884616,-7.8427887
966.6667,-5.3929486,-7.840064
983.3333,-5.3945513,-7.8488784
1000.0,-5.396154,-7.8576922
1016.6667,-5.407372,-7.8801284
1033.3334,-5.4185896,-7.902564
1050.0,-5.4096155,-7.916346
1066.6666,-5.3871794,-7.924359
1083.3334,-5.3692307,-7.928205
1100.0,-5.3692307,-7.915385
1116.6666,-5.3692307,-7.902564
1133.3334,-5.351923,-7.894231
1150.0,-5.3302884,-7.887019
1166.6666,-5.31891,-7.880449
1183.3334,-5.3229165,-7.87484
1200.0,-5.326923,-7.8692307
1216.6666,-5.330128,-7.8339744
1233.3334,-5.3333335,-7.798718
1250.0,-5.3298078,-7.776923
1266.6666,-5.321795,-7.7641025
1283.3334,-5.3195515,-7.7503204
1300.0,-5.3403845,-7.7326922
1316.6666,-5.361218,-7.715064
1333.3334,-5.3596153,-7.7301283
1350.0,-5.3524036,-7.7533655
1366.6666,-5.340064,-7.7608976
1383.3334,-5.320032,-7.7448716
1400.0,-5.3,-7.728846
1416.6666,-5.2983975,-7.7584934
1433.3334,-5.296795,-7.7881413
1450.0,-5.3110576,-7.853846
1466.6666,-5.3358974,-7.9435897
1483.3334,-5.623077,-8.136859
1500.0,-6.959615,-8.744231
1516.6666,-8.296154,-9.351603
1533.3334,-9.580129,-9.694872
1550.0,-10.850962,-9.9721155
1566.6666,-11.623398,-10.144231
1583.3334,-11.648237,-10.158654
1600.0,-11.673077,-10.173077
1616.6666,-11.652244,-10.182693
1633.3334,-11.631411,-10.192307
1650.0,-11.610096,-10.175481
1666.6666,-11.588462,-10.141026
1683.3334,-11.571634,-10.118429
1700.0,-11.5740385,-10.14327
1716.6666,-11.576443,-10.168109
1733.3334,-11.591666,-10.202564
1750.0,-11.610096,-10.239423
1766.6666,-11.621795,-10.263141
1783.3334,-11.623398,-10.267147
1800.0,-11.625,-10.271153
1816.6666,-11.624199,-10.276763
1833.3334,-11.623398,-10.2823715
1850.0,-11.615385,-10.283654
1866.6666,-11.602564,-10.282051
1883.3334,-11.590705,-10.28109
1900.0,-11.582692,-10.282692
1916.6666,-11.574679,-10.284295
1933.3334,-11.592308,-10.297436
1950.0,-11.616346,-10.313461
1966.6666,-11.631411,-10.317628
1983.3334,-11.633013,-10.304007
2000.0,-11.634615,-10.290384
2016.6666,-11.646635,-10.29359
2033.3334,-11.658654,-10.296795
2050.0,-11.165865,-10.18125
2066.6667,-10.336538,-9.986539
2083.3333,-9.289423,-9.775962
2100.0,-7.371154,-9.501923
2116.6667,-5.4528847,-9.227884
2133.3333,-5.071795,-9.176282
2150.0,-5.075,-9.180288
2166.6667,-5.0794873,-9.186859
2183.3333,-5.0858974,-9.197276
2200.0,-5.0923076,-9.207692
2216.6667,-5.1003203,-9.223718
2233.3333,-5.108333,-9.239743
2250.0,-5.1115384,-9.244231
2266.6667,-5.1115384,-9.241026
2283.3333,-5.1134615,-9.240385
2300.0,-5.123077,-9.25
2316.6667,-5.1326923,-9.259615
2333.3333,-5.0961537,-9.015385
2350.0,-5.048077,-8.707692
2366.6667,-5.020513,-8.527564
2383.3333,-5.023718,-8.538782
2400.0,-5.026923,-8.55
2416.6667,-5.0373397,-8.5532055
2433.3333,-5.047756,-8.55641
2450.0,-5.052404,-8.559615
2466.6667,-5.053205,-8.56282
2483.3333,-5.0535254,-8.564744
2500.0,-5.0519233,-8.561539
2516.6667,-5.0503206,-8.558333
2533.3333,-5.8384614,-8.7615385
2550.0,-6.8240385,-9.016346
2566.6667,-8.5875,-9.367308
2583.3333,-11.517789,-9.8625
2600.0,-14.448077,-10.357693
2616.6667,-14.428045,-10.315225
2633.3333,-14.408012,-10.272757
2650.0,-14.354808,-10.214904
2666.6667,-14.279488,-10.146795
2683.3333,-14.216186,-10.095512
2700.0,-14.200961,-10.111539
2716.6667,-14.185738,-10.127564
2733.3333,-14.177564,-10.116026
2750.0,-14.171154,-10.097596
2766.6667,-14.158975,-10.081731
2783.3333,-14.138141,-10.069712
2800.0,-14.117308,-10.057693
2816.6667,-14.158975,-10.07532
2833.3333,-14.200641,-10.092949
2850.0,-14.219231,-10.088462
2866.6667,-14.222436,-10.069231
2883.3333,-14.22484,-10.045193
2900.0,-14.224038,-10.001923
2916.6667,-14.223237,-9.958653
2933.3333,-14.221795,-9.941667
2950.0,-14.220192,-9.93125
2966.6667,-14.221154,-9.924359
2983.3333,-14.225962,-9.922756
3000.0,-14.230769,-9.921154
3016.6667,-14.238782,-9.945993
3033.3333,-14.246795,-9.970834
3050.0,-14.25,-9.9653845
3066.6667,-14.25,-9.939744
3083.3333,-14.251602,-9.915064
3100.0,-14.259615,-9.894231
3116.6667,-14.267629,-9.873398
3133.3333,-14.052564,-9.912821
3150.0,-13.781731,-9.967308
3166.6667,-12.564102,-9.877564
3183.3333,-9.926282,-9.571474
3200.0,-7.2884617,-9.265385
3216.6667,-7.2235575,-9.235737
3233.3333,-7.1586537,-9.20609
3250.0,-7.1533656,-9.1908655
3266.6667,-7.1878204,-9.185256
3283.3333,-7.213782,-9.181089
3300.0,-7.205769,-9.182693
3316.6667,-7.1977563,-9.184295
3333.3333,-6.533974,-9.006411
3350.0,-5.70625,-8.783654
3366.6667,-5.204167,-8.632051
3383.3333,-5.190545,-8.587179
3400.0,-5.1769233,-8.542308
3416.6667,-5.1721153,-8.505448
3433.3333,-5.167308,-8.46859
3450.0,-5.1740384,-8.45
3466.6667,-5.1884613,-8.44359
3483.3333,-5.2,-8.43718
3500.0,-5.2,-8.430769
3516.6667,-5.2,-8.424359
3533.3333,-5.203846,-8.415384
3550.0,-5.208654,-8.405769
3566.6667,-5.2147436,-8.388141
3583.3333,-5.2227564,-8.358494
3600.0,-5.230769,-8.328846
3616.6667,-5.236378,-8.364903
3633.3333,-5.241987,-8.400962
3650.0,-5.240865,-8.42452
3666.6667,-5.235256,-8.439744
3683.3333,-5.233654,-8.446314
3700.0,-5.248077,-8.418269
3716.6667,-5.2625,-8.390224
3733.3333,-5.251282,-8.388461
3750.0,-5.233654,-8.39327
3766.6667,-5.2108974,-8.377564
3783.3333,-5.1804485,-8.33109
3800.0,-5.15,-8.2846155
3816.6667,-5.1660256,-8.291026
3833.3333,-5.182051,-8.297436
3850.0,-5.195673,-8.264423
3866.6667,-5.207692,-8.205129
3883.3333,-5.2235575,-8.139744
3900.0,-5.2548075,-8.05
3916.6667,-5.2860575,-7.9602566
3933.3333,-5.28141,-7.957692
3950.0,-5.2677884,-7.976923
3966.6667,-5.2516026,-7.9839745
3983.3333,-5.2315707,-7.9727564
4000.0,-5.2115383,-7.9615383
4016.6667,-5.2003207,-7.960737
4033.3333,-5.1891026,-7.9599357
4050.0,-5.1879807,-7.9408655
4066.6667,-5.1935897,-7.9096155
4083.3333,-5.203045,-7.8836536
4100.0,-5.227885,-7.878846
4116.6665,-5.252724,-7.8740387
4133.3335,-5.2384615,-7.8878207
4150.0,-5.214423,-7.90625
4166.6665,-5.20609,-7.9086537
4183.3335,-5.221314,-7.887019
4200.0,-5.2365384,-7.8653846
4216.6665,-5.246955,-7.8790064
4233.3335,-5.257372,-7.892628
4250.0,-5.2384615,-7.8947115
4266.6665,-5.2,-7.8891025
4283.3335,-5.171795,-7.89359
4300.0,-5.1846156,-7.9384613
4316.6665,-5.197436,-7.983333
4333.3335,-5.2089744,-7.9846153
4350.0,-5.2201924,-7.975
4366.6665,-5.2221155,-7.9615383
4383.3335,-5.2100964,-7.9423075
4400.0,-5.1980767,-7.923077
4416.6665,-5.1916666,-7.956731
4433.3335,-5.1852565,-7.9903846
4450.0,-5.1899037,-8.013461
4466.6665,-5.201923,-8.029488
4483.3335,-5.208013,-8.034936
4500.0,-5.1903844,-7.998077
4516.6665,-5.172756,-7.961218
4533.3335,-5.1858974,-7.9397435
4550.0,-5.206731,-7.9221153
4566.6665,-5.2089744,-7.9166665
4583.3335,-5.1833334,-7.929487
4600.0,-5.1576924,-7.9423075
4616.6665,-5.165705,-7.9647436
4633.3335,-5.173718,-7.9871793
4650.0,-5.18125,-7.9759617
4666.6665,-5.1884613,-7.9423075
4683.3335,-5.1972756,-7.917308
4700.0,-5.2125,-7.9269233
4716.6665,-5.2277246,-7.9365387
